url;ipAddr;caseSensitive;fileExtension;defaultPage;allHeaders;serverHeader;xPoweredByHeader;xGeneratorHeader;cookies;iconsAlias;apache_pb2gif;poweredbypng;apacheht;COM1;LPT1;AUX;url20k;header20k;doubleHeaders;nmapOsName;nmapOsClass;nmapOsFull;r400;r403;r404;r405;r413;r414;r431;r501;r505;r400F;r403F;r404F;r405F;r413F;r414F;r431F;r501F;r505F;serverNameLabel;progLangLabel;osLabel
https://cloud.icix.com:443/;54.148.198.186;FALSE;asp;;;Microsoft-IIS/8.5;ASP.NET;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c1b04dec7d218450816c7694f0e469d3;c1b04dec7d218450816c7694f0e469d3;Linux 2.6.32;c8ea102117c32969f1f116fb954504a2;001556283c78b06bb02105c8e1e4b9f5;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://owa.vdsc.com:443/;216.51.140.251;TRUE;asp;;;Microsoft-IIS/8.5;ASP.NET;;;404;;;404;404;404;404;107eb4217d6787e6ce04157cbf1feb7b;f168770041e02591674e70e3f8e1bd5b;f168770041e02591674e70e3f8e1bd5b;Microsoft Windows Server 2012 R2;ba0c6947b1b2c806d81d9c66de7ce778;e95d8d735c237f895a0449de33c9b8c0;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
http://88.80.149.38:80/;88.80.149.38;FALSE;;242c23ea412530c7d94b77a7a978c176;51f59887cc8eb24d41a1c8115d252e6e;Microsoft-IIS/10.0;ASP.NET;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2012 R2;78c0608daecb30dc454b649ccc80f335;d30e369389b6c3efa0e6dcd3d114ad17;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://webforms.exchange.viterbo.edu:443/;198.150.49.13;;;;51f59887cc8eb24d41a1c8115d252e6e;Microsoft-IIS/8.5;ASP.NET;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://1099.thirtyonegifts.com:443/;66.218.177.227;FALSE;aspx;;;Microsoft-IIS/7.5;ASP.NET;;;404;;;404;200;200;200;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2008 R2;64da874f3e251a6251d9b749ef02c24c;1c1438547b9960d6dd7f0778d89dcf2b;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
http://207.38.72.13:80/;207.38.72.13;FALSE;;;f2516e69c00c766e88b92a2d3f80ad7e;Microsoft-IIS/8.5;ASP.NET;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2012 or Windows Server 2012 R2;0ce986eaa400d871aa0e289843de2391;7d1a9a8053a7076d3c4c1031bb0be138;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://snap-promo.espwebsite.com:443/;52.177.84.9;;;;;Microsoft-IIS/10.0;;;;200;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;;
http://www.identity-insurance.com:80/;64.226.252.217;FALSE;asp;;;Microsoft-IIS/10.0;;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2016;67bf6f80955521972d3a50625bc58f3b;42fe5f0e1505617500845693f1057834;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP;Windows
https://intranet.laroche.edu:443/;104.128.208.35;FALSE;cfm;;;Microsoft-IIS/8.5;ASP.NET;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Linux 3.2 - 3.8;855a5557ff6e99d8f4b3c27acb95535d;912c8fbbc2ddde7be96c73fb8ac90d56;;;;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://bl-admin-rdgw.eas.iu.edu:443/;156.56.127.90;FALSE;;242c23ea412530c7d94b77a7a978c176;;Microsoft-IIS/10.0;;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Linux 3.18;1ad79b3c0584b08b52e1065d0224970f;4e435f17d75d5799ac0a4e9efbbe1bdf;;;e5e0eb7601058b84b633423ee72c7527;;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;;Windows
http://38.122.190.138:80/;38.122.190.138;FALSE;;;f2516e69c00c766e88b92a2d3f80ad7e;Microsoft-IIS/10.0;ASP.NET;;;404;;;404;404;404;404;f94db480388ba372d03a936fb27ca93b;f94db480388ba372d03a936fb27ca93b;f94db480388ba372d03a936fb27ca93b;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;;;e5e0eb7601058b84b633423ee72c7527;3f5d75deeaf32ba2095eb473e5710d1f;;;;cdf3693349171f474b18e9f62a863605;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;ef8f5a1f6050d89c60130946ad0a7869;;;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://hopkinsstudios.goodgallery.com:443/;54.201.219.7;TRUE;;;;Microsoft-IIS/10.0;ASP.NET;;;403;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2016;67bf6f80955521972d3a50625bc58f3b;42fe5f0e1505617500845693f1057834;;411b8014c5efa476dcae773cac13758b;;3f5d75deeaf32ba2095eb473e5710d1f;;;;;;93b17548f8f23ad8a33060f706baca1d;11ca4578cb026a23713aea6781b8ece3;;ef8f5a1f6050d89c60130946ad0a7869;;13f39bc2608363e208ba9494d5d6379c;;;;IIS;ASP.NET;Windows
https://partners.abtassociates.com:443/;52.44.3.74;FALSE;;;;Microsoft-IIS/8.5;ASP.NET;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2012 or Windows Server 2012 R2;0ce986eaa400d871aa0e289843de2391;7d1a9a8053a7076d3c4c1031bb0be138;;;5f6e9021e11150b3f1220a95f9bc6bb4;;;;;;;812cb069327a73bb5d9f95c392c722c2;;c50c6f7d501aad9451a2d1295e4b285e;;;13f39bc2608363e208ba9494d5d6379c;;;;IIS;ASP.NET;Windows
http://m.shiftnote.com:80/;52.176.47.224;FALSE;;;;Microsoft-IIS/8.5;ASP.NET;;;200;;;200;200;200;200;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;OpenBSD 4.3;3fd03000d671c82f4d01245a99d92586;3f9205fac8e264794bfac4ce5344f2ab;;;;;;;;;;93b17548f8f23ad8a33060f706baca1d;;;;;13f39bc2608363e208ba9494d5d6379c;;;;IIS;ASP.NET;Windows
https://gowccvikings.com:443/;98.129.90.236;FALSE;aspx;;;Microsoft-IIS/8.5;;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;Microsoft Windows Server 2012 R2;0ce986eaa400d871aa0e289843de2391;f6316175432d175a9d5accaa42743f37;;;;;;;;cdf3693349171f474b18e9f62a863605;;812cb069327a73bb5d9f95c392c722c2;;;;;13f39bc2608363e208ba9494d5d6379c;;1256823df8a8449c6de329280788989e;;IIS;ASP.NET;Windows
https://entercom-communications-corp.secondstreetapp.com:443/;54.197.229.45;FALSE;;;2d214e50008de459c3c3eba1b7bc0bd2;Microsoft-IIS/10.0;ASP.NET;;;200;;;404;404;404;200;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;;;debda6a623aeb63b17e30d0fc35026e1;;;;;;;93b17548f8f23ad8a33060f706baca1d;;;;;13f39bc2608363e208ba9494d5d6379c;;;;IIS;ASP.NET;Windows
http://104.252.222.242:8080/;104.252.222.242;;;;;Microsoft-IIS/8.5;;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;;8941a67c74f5a4276204ab608c7c58a8;Microsoft Windows Server 2012 or Windows Server 2012 R2;0ce986eaa400d871aa0e289843de2391;7d1a9a8053a7076d3c4c1031bb0be138;;;5eb2e7a72ee7fd9aca83bfdcf26904c4;;;;;c5e360f81dbb9fd0f4de62923b6d09fd;;93b17548f8f23ad8a33060f706baca1d;;;;;13f39bc2608363e208ba9494d5d6379c;;09be647f7a92acd3f65fbfc751bb21eb;;IIS;;Windows
http://120.24.99.145:80/;120.24.99.145;;;;;Microsoft-IIS/7.5;;;;404;;;404;404;404;404;1ef3bb0a0f21e2edc8cde51dbb4a5d50;bdb02390125a621bb00ffc01285f4122;bdb02390125a621bb00ffc01285f4122;Microsoft Server 2008 R2 SP1;64da874f3e251a6251d9b749ef02c24c;3e148a7922bff4225a8538b4133e1214;;;;;;;;c5e360f81dbb9fd0f4de62923b6d09fd;;93b17548f8f23ad8a33060f706baca1d;;;;;13f39bc2608363e208ba9494d5d6379c;;09be647f7a92acd3f65fbfc751bb21eb;;IIS;;Windows
http://personalrealestateinvestor.secondstreetapp.com:80/;54.197.229.45;FALSE;;;2d214e50008de459c3c3eba1b7bc0bd2;Microsoft-IIS/10.0;ASP.NET;;;200;;;404;404;404;200;1ef3bb0a0f21e2edc8cde51dbb4a5d50;c68cc480513c3aa65c66948faa5da189;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;;;debda6a623aeb63b17e30d0fc35026e1;;;;;;;93b17548f8f23ad8a33060f706baca1d;;;;;13f39bc2608363e208ba9494d5d6379c;;;;IIS;ASP.NET;Windows
https://latex.ugent.be:443/;157.193.244.39;TRUE;;;;nginx;Express;;;404;;;404;404;404;404;;0425ee61c2168c998850d8a0d533d0ab;7e4ee829f74d82012c6af552daa05c4b;Linux 3.11 - 4.1;1ea641df38933a13dda307f9d8ab38ae;6d3df66081ef532e9279c49370d4389b;0a898c659dd8be68af8eae4c33d19deb;;ddde1598af5d32484d94b799f01d363e;b97f6a37fa8bceac74ce76318f79d50b;;2007b65e09edbc24ddbc9b3fd18a88bb;;;;9377838b0621b6eb6018b244586af2f9;;;aea002e1275e7e05a328db742cb08648;;009b71e7c8abbff992911b79f320368a;d41d8cd98f00b204e9800998ecf8427e;;;Nginx;JavaScript;Linux
https://libguides.lvc.edu:443/;54.85.246.96;TRUE;php;;;nginx;;;;404;;;404;404;404;404;;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;0a898c659dd8be68af8eae4c33d19deb;;;b97f6a37fa8bceac74ce76318f79d50b;;2007b65e09edbc24ddbc9b3fd18a88bb;;;;7f077f1fce3d566040b0d69eb1f27d8f;;;1858899995d46bf1ba568aa7f11761dc;;d6f18f797b81cdedd2812ec7655cc310;;;;Nginx;PHP;Linux
https://www.donryu.net:443/;219.99.172.197;TRUE;php;e3eb0a1df437f3f97a64aca5952c8ea0;;nginx;PHP/7.0.27;;;404;;;403;404;404;404;;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;6adf97f83acf6453d4a6a4b1070f3754;0a898c659dd8be68af8eae4c33d19deb;;;;;2007b65e09edbc24ddbc9b3fd18a88bb;;;;7f077f1fce3d566040b0d69eb1f27d8f;;;;;d6f18f797b81cdedd2812ec7655cc310;;;;Nginx;PHP;Linux
https://www.olgaintimates.com:443/;151.101.42.197;FALSE;aspx;;;Microsoft-IIS/10.0;;;93f37926d433cd8f307f8439ef535e4d;404;;;404;404;404;404;37e0e19b93825774fe48f896c860a48e;c1b04dec7d218450816c7694f0e469d3;c1b04dec7d218450816c7694f0e469d3;Crestron XPanel control system;86fcd4939fed0a4d047e362de6b1e56d;234d0153eb5a59791157699107a480f8;;;e5e0eb7601058b84b633423ee72c7527;;;;;;;93b17548f8f23ad8a33060f706baca1d;;5343c1a8b203c162a3bf3870d9f50fd4;;;c007dddc907f9c73114f6d2583526e3a;;;;IIS;ASP.NET;Windows
https://phacs.org:443/;151.101.0.80;TRUE;;;a5627c913e65541b2fdaeaeb6188496d;Varnish;;;;403;;;403;403;403;403;13103fcf17a6afe305186e5b5343b34d;990fb2cb9d5da6835a82a2d12a43c889;990fb2cb9d5da6835a82a2d12a43c889;Crestron XPanel control system;86fcd4939fed0a4d047e362de6b1e56d;2a0a660a7a40820ab15154e8e3ae08dc;;f8d9788c55b7c2f7c51a2606fc25b186;;;;;;;;d41d8cd98f00b204e9800998ecf8427e;;;;;c007dddc907f9c73114f6d2583526e3a;;;;Tomcat;;Linux
https://was.franklinlakes.k12.nj.us:443/;151.101.64.80;TRUE;;;a5627c913e65541b2fdaeaeb6188496d;Varnish;;;;403;;;403;403;403;403;13103fcf17a6afe305186e5b5343b34d;990fb2cb9d5da6835a82a2d12a43c889;990fb2cb9d5da6835a82a2d12a43c889;Crestron XPanel control system;86fcd4939fed0a4d047e362de6b1e56d;2a0a660a7a40820ab15154e8e3ae08dc;;f8d9788c55b7c2f7c51a2606fc25b186;;;;;;;;d41d8cd98f00b204e9800998ecf8427e;;;;;c007dddc907f9c73114f6d2583526e3a;;;;Tomcat;;Linux
https://www.cantaragrup.com:443/;173.254.28.216;TRUE;php;;;Apache;;;00cd87151dd2c50eb1915aee8aed1c1b;404;;;404;404;404;404;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32;e085e90234adaf7ca1d90510a61085a1;eda52c0a5e2b2eb42c8ed1321dc37129;4ec18338c5f96ced5eb7a14d78bd935e;86685d8591270dc12192a5f59713af29;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;fa172c77abd7b03605d83cd1ae373657;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://www.maleeinsurance.com:443/;173.254.31.45;TRUE;php;;;Apache;;;;404;;;404;404;404;404;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32;e085e90234adaf7ca1d90510a61085a1;41939b4b2ef9a358710e3472c1b485ce;4ec18338c5f96ced5eb7a14d78bd935e;86685d8591270dc12192a5f59713af29;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;fa172c77abd7b03605d83cd1ae373657;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://www.dunkmanpaint.com:443/;162.241.252.167;TRUE;php;;;nginx/1.19.10;;;5ac3f408507512df6d64baaed825f224;404;;;404;404;404;404;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32;5b4632c0b860fac92d131e9674c2795a;6481f0f02622714c344c116f32e25d91;4ec18338c5f96ced5eb7a14d78bd935e;86685d8591270dc12192a5f59713af29;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;fa172c77abd7b03605d83cd1ae373657;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Nginx;PHP;Linux
https://www.binarydefense.com:443/;68.178.246.186;TRUE;php;;;Apache;PHP/7.4.28;;;404;;;404;404;404;404;2a6adfe34203e218ee8896983e20f153;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32;8ff81f2fd6a63689fe58dfb8670cf101;3aef43319625bf13fa3ff908568f3f7d;66ebf21374104d6f98f8de9620a3415c;86685d8591270dc12192a5f59713af29;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;;c3ab4261cc16e1ef59577fda980595e0;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://ctrchanginglives.org:443/;107.180.4.70;TRUE;php;;1e0af850267c1393f6f4477bf28c5185;Apache;PHP/7.4.28;;;404;;;404;404;404;404;2a6adfe34203e218ee8896983e20f153;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32 - 3.13;33080a59b688cd82b1f4885eb990f569;d5c38dbde60daa5f9f620fb1419da5e1;66ebf21374104d6f98f8de9620a3415c;86685d8591270dc12192a5f59713af29;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;;c3ab4261cc16e1ef59577fda980595e0;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://lesbucherons.com:443/;107.180.4.214;TRUE;php;;1e0af850267c1393f6f4477bf28c5185;Apache;PHP/7.3.33;;;404;;;404;404;404;404;2a6adfe34203e218ee8896983e20f153;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32 - 3.13;33080a59b688cd82b1f4885eb990f569;d5c38dbde60daa5f9f620fb1419da5e1;66ebf21374104d6f98f8de9620a3415c;86685d8591270dc12192a5f59713af29;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;;c3ab4261cc16e1ef59577fda980595e0;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://research-collective.com:443/;162.214.209.158;TRUE;php;;;Apache;;;;404;;;404;404;404;404;a9e2d343b3ad3989352fb636ae79259f;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 3.2 - 4.9;1ea641df38933a13dda307f9d8ab38ae;03a46ad8242f40bd98aaa178d782d255;4ec18338c5f96ced5eb7a14d78bd935e;;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://www.wiganlittletheatre.co.uk:443/;109.203.126.162;TRUE;php;;;Apache;;;;404;;;404;404;404;404;a9e2d343b3ad3989352fb636ae79259f;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 3.2 - 4.9;1ea641df38933a13dda307f9d8ab38ae;03a46ad8242f40bd98aaa178d782d255;4ec18338c5f96ced5eb7a14d78bd935e;;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://wbcalaredo.org:443/;67.225.221.27;TRUE;php;;;Apache;;;;404;;;404;404;404;404;a9e2d343b3ad3989352fb636ae79259f;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 3.10 - 3.12;067af8e2ef60959b0c0fc02b76a76bca;74e3b0960dd0994ba73e9c5fbc6b7df5;4ec18338c5f96ced5eb7a14d78bd935e;;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
https://qadit.com:443/;108.179.246.109;TRUE;php;;;Apache;;;;404;;;404;404;404;404;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32;5b4632c0b860fac92d131e9674c2795a;33c77969a6e78336cbd6c6c4d24d4ff0;4ec18338c5f96ced5eb7a14d78bd935e;;;;;3350c6ad40cfa53271136d6a79a3c52a;;;;765723742c4ecd4732968754bb00b518;;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;PHP;Linux
http://mail.demo.umcs.lublin.pl:80/;87.246.207.246;FALSE;;;;Apache;;;;401;;;403;401;401;401;13103fcf17a6afe305186e5b5343b34d;47263c6bccfa0d36ee64da5023f39d44;898ff7e68629ed84c2fd0bbd2cac0a65;Linux 2.6.32 - 3.13;33080a59b688cd82b1f4885eb990f569;d5c38dbde60daa5f9f620fb1419da5e1;4ec18338c5f96ced5eb7a14d78bd935e;86685d8591270dc12192a5f59713af29;720b0a152e808f132f1c7c976405541b;f2b4352d3c18962d406c30a9d082a457;;3350c6ad40cfa53271136d6a79a3c52a;;;;;;;;;777ac0a7e1913d43ed1fa58da70ecad5;;;;Apache;;Linux
https://fitacademymn.org:443/;35.243.165.40;TRUE;php;;e240399bcfc62a03f31f38c1d6a35d77;nginx;WP Engine;;;403;;;403;404;404;404;fd98e32835eb924b02236507edf6956c;c68cc480513c3aa65c66948faa5da189;f168770041e02591674e70e3f8e1bd5b;Crestron XPanel control system;86fcd4939fed0a4d047e362de6b1e56d;474cccb70b2fecb00a314433e25a26ce;0a898c659dd8be68af8eae4c33d19deb;1ba3e2294d89b71ad940f78820678793;b9cd825b6f586c7dcb21f9ec8d0e551d;b97f6a37fa8bceac74ce76318f79d50b;;3350c6ad40cfa53271136d6a79a3c52a;;;;7f077f1fce3d566040b0d69eb1f27d8f;4b074b0b59693fa9f94fb71b175fb187;370e16c3b7dba286cff055f93b9a94d8;db35c1991c99af345c3e91adb268c88b;;61063d620a52b711b45c5c05f0bdd9e5;;;;Nginx;PHP;Linux
http://ozarkis.com:80/;54.85.123.184;TRUE;php;;;Apache/2.4.6;PHP/7.1.30;;5ac3f408507512df6d64baaed825f224;200;dad5831ab9cf544229da88da2a1e761e;5b1ca9f747c1b73dfa1c508765d9056a;403;404;404;404;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.32;9411520c98e80ee40d2ff1b0f1690cdf;bca33961e96a3d4abb6d0f99b32b66ea;4ec18338c5f96ced5eb7a14d78bd935e;1ba3e2294d89b71ad940f78820678793;;f2b4352d3c18962d406c30a9d082a457;;3350c6ad40cfa53271136d6a79a3c52a;;;;e946fd60df0e24f957bd539c00d6f91d;c371fa8374a06a3c0535fc341d454236;;8cd03225fec9516436c561697d9d2ec2;;61063d620a52b711b45c5c05f0bdd9e5;;;;Apache;PHP;Linux
https://www.mozartrents.com:443/;198.190.14.13;TRUE;;;;Apache;;;;403;dad5831ab9cf544229da88da2a1e761e;;403;200;200;200;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;;6adf97f83acf6453d4a6a4b1070f3754;d751713988987e9331980363e24189ce;4ec18338c5f96ced5eb7a14d78bd935e;86685d8591270dc12192a5f59713af29;720b0a152e808f132f1c7c976405541b;f2b4352d3c18962d406c30a9d082a457;;3350c6ad40cfa53271136d6a79a3c52a;;;;e946fd60df0e24f957bd539c00d6f91d;bb8f534fbff5ee61a95af9c4740ae043;62962daa1b19bbcc2db10b7bfd531ea6;6ee93fcde9ac4ebcad5fb3c52010d641;;61063d620a52b711b45c5c05f0bdd9e5;;;;Apache;;Linux
http://3.82.5.25:80/;3.82.5.25;TRUE;;;;Apache-Coyote/1.1;;;c56dada4492c54d712f2ee7ccbebe624;401;;;401;401;401;401;;;;Linux 2.6.32;c8ea102117c32969f1f116fb954504a2;805a89cd77602d76fcb1015817e8d1e1;4ec18338c5f96ced5eb7a14d78bd935e;;720b0a152e808f132f1c7c976405541b;f2b4352d3c18962d406c30a9d082a457;;3350c6ad40cfa53271136d6a79a3c52a;;;;e946fd60df0e24f957bd539c00d6f91d;;62962daa1b19bbcc2db10b7bfd531ea6;6ee93fcde9ac4ebcad5fb3c52010d641;;61063d620a52b711b45c5c05f0bdd9e5;;;;Tomcat;JSP;Linux
https://www.processall.com:443/;65.152.181.216;TRUE;php;;;Apache;;;;403;dad5831ab9cf544229da88da2a1e761e;;403;404;404;404;13103fcf17a6afe305186e5b5343b34d;4c895a1c72a2135bc91e7cfe7a46e227;c68cc480513c3aa65c66948faa5da189;Linux 2.6.18;c8ea102117c32969f1f116fb954504a2;e0cf32ad1b6818db0c55d0775bb25f62;4ec18338c5f96ced5eb7a14d78bd935e;86685d8591270dc12192a5f59713af29;;f2b4352d3c18962d406c30a9d082a457;;3350c6ad40cfa53271136d6a79a3c52a;;;;e946fd60df0e24f957bd539c00d6f91d;bb8f534fbff5ee61a95af9c4740ae043;;6ee93fcde9ac4ebcad5fb3c52010d641;;61063d620a52b711b45c5c05f0bdd9e5;;;;Apache;PHP;Linux
